id,date_listed,ortsteil,bezirk,kiez_premium,lat,lon,property_type,rooms,area_m2,floor,total_floors,year_built,building_era,energy_class,position,condition,has_lift,has_balcony,has_cellar,has_parking,transit_station,transit_line,transit_distance_min,transit_distance_type,to_brandenburg_gate_km,price_eur,price_per_m2_eur,price_usd,price_per_m2_usd,mortgage_rate_at_listing
S000551,2025-10-11,Charlottenburg,Charlottenburg-Wilmersdorf,high,52.51831,13.30433,3_room,3,116.7,1,5,1892,altbau_pre_1949,G,vorderhaus,modernisiert,True,False,True,True,Bismarckstraße,U7,7,walk,4.97,713000,6107,769677,6595,3.1
S000552,2024-02-04,Wittenau,Reinickendorf,low,52.58302,13.30793,3_room,3,87.1,4,4,1890,altbau_pre_1949,B,vorderhaus,renovierungsbedürftig,False,False,True,False,Karl-Bonhoeffer-Nervenklinik,U8,10,tram_bus,8.79,202000,2314,217646,2499,3.85
S000553,2021-06-03,Lübars,Reinickendorf,medium,52.61077,13.34973,2_room,2,47.5,6,6,2021,new_post_2010,A,vorderhaus,renovierungsbedürftig,True,True,False,False,Potsdamer Platz,U2,52,tram_bus,10.67,181000,3804,195321,4108,1.1
S000554,2025-08-31,Frohnau,Reinickendorf,medium,52.6263,13.27806,2_room,2,50.9,5,5,1883,altbau_pre_1949,G,hinterhaus,saniert,False,False,False,False,Karl-Marx-Straße,U7,87,tram_bus,13.96,145000,2855,156901,3083,3.1
S000555,2024-10-21,Friedenau,Tempelhof-Schöneberg,high,52.47027,13.35081,2_room,2,42.8,3,3,2021,new_post_2010,F,gartenhaus,kernsaniert,True,False,False,False,Friedenau S,S1,2,walk,5.43,369000,8620,398500,9310,3.5
S000556,2020-09-28,Hohenschönhausen,Lichtenberg,low,52.5541,13.51154,2_room,2,55.8,5,12,1973,post_war_1949_1990,A,hinterhaus,kernsaniert,True,True,True,True,Kottbusser Tor U8,U8,40,tram_bus,9.98,147000,2641,159186,2852,1.1
S000557,2022-12-10,Schmöckwitz,Treptow-Köpenick,medium,52.37918,13.63847,2_room,2,56.8,1,4,1884,altbau_pre_1949,H,vorderhaus,modernisiert,False,True,False,False,Landsberger Allee,S Ringbahn,89,tram_bus,23.34,141000,2483,152254,2681,3.4
S000558,2022-10-03,Lichtenrade,Tempelhof-Schöneberg,low,52.38967,13.41826,1_room,1,20.4,3,4,1921,altbau_pre_1949,B,hinterhaus,kernsaniert,False,True,True,False,Bayerischer Platz,U7,50,tram_bus,14.35,74000,3618,79615,3907,3.4
S000559,2025-12-12,Wartenberg,Lichtenberg,low,52.58458,13.50325,1_room,1,34.7,5,12,1892,altbau_pre_1949,F,vorderhaus,saniert,False,False,True,False,Prenzlauer Allee S,S Ringbahn,29,tram_bus,11.39,99000,2848,106840,3076,3.1
S000560,2026-03-23,Köpenick (Ort),Treptow-Köpenick,medium,52.4443,13.58044,4_room,4,113.3,11,12,2015,new_post_2010,A_plus,seitenflügel,modernisiert,True,True,True,True,Hermannstraße S,S Ringbahn,44,tram_bus,15.89,635000,5605,685681,6054,3.1
S000561,2022-11-12,Konradshöhe,Reinickendorf,medium,52.59921,13.21584,2_room,2,60.0,2,6,1927,altbau_pre_1949,F,hinterhaus,renovierungsbedürftig,False,False,True,True,Schönhauser Allee,S Ringbahn,62,tram_bus,14.31,137000,2276,147493,2458,3.4
S000562,2022-05-06,Westend,Charlottenburg-Wilmersdorf,high,52.5052,13.26358,2_room,2,61.5,4,6,1921,altbau_pre_1949,E,gartenhaus,saniert,True,True,True,True,Ruhleben,U2,13,tram_bus,7.82,519000,8441,560434,9116,1.8
S000563,2022-07-21,Westend,Charlottenburg-Wilmersdorf,high,52.51734,13.27109,1_room,1,47.3,0,6,1930,altbau_pre_1949,H,seitenflügel,renoviert,False,False,True,False,Savignyplatz,Stadtbahn,20,tram_bus,7.21,199000,4209,215179,4546,3.4
S000564,2024-12-09,Westend,Charlottenburg-Wilmersdorf,high,52.52274,13.27331,3_room,3,83.7,0,8,2020,new_post_2010,A,vorderhaus,renoviert,False,True,True,False,Leinestraße,U8,54,tram_bus,7.1,626000,7486,676529,8085,3.5
S000565,2025-05-17,Wedding,Mitte,medium,52.54827,13.35455,1_room,1,24.4,0,5,2022,new_post_2010,B,vorderhaus,saniert,True,True,True,False,Kurfürstenstraße,U1,28,tram_bus,3.88,178000,7280,191714,7862,3.3
S000566,2023-11-04,Buch,Pankow,low,52.63233,13.49928,1_room,1,44.6,1,3,1959,post_war_1949_1990,E,vorderhaus,saniert,False,True,True,False,Warschauer Straße,U1,67,tram_bus,15.3,104000,2342,112845,2529,4.1
S000567,2021-01-19,Gropiusstadt,Neukölln,low,52.43243,13.47309,4_room,4,102.5,3,8,1925,altbau_pre_1949,E,vorderhaus,kernsaniert,False,True,True,True,Zwickauer Damm,U7,11,tram_bus,11.35,332000,3235,358258,3494,1.1
S000568,2024-11-13,Treptow,Treptow-Köpenick,medium,52.48323,13.44701,4_room,4,142.3,0,5,1926,altbau_pre_1949,F,hinterhaus,renovierungsbedürftig,False,False,False,True,Leinestraße,U8,20,tram_bus,5.96,524000,3686,566310,3980,3.5
S000569,2024-06-25,Mitte (Ort),Mitte,high,52.50774,13.40199,3_room,3,91.8,5,5,1939,altbau_pre_1949,G,hinterhaus,saniert,False,True,True,False,Klosterstraße,U2,10,walk,1.9,595000,6485,642904,7004,3.85
S000570,2024-07-17,Siemensstadt,Spandau,low,52.53957,13.25656,1_room,1,30.3,0,6,1894,altbau_pre_1949,F,vorderhaus,renovierungsbedürftig,False,True,False,True,Rathaus Reinickendorf,U8,36,tram_bus,8.59,61000,2024,66234,2186,3.5
S000571,2025-09-18,Biesdorf,Marzahn-Hellersdorf,low,52.49371,13.5581,2_room,2,70.1,2,5,1901,altbau_pre_1949,G,vorderhaus,renovierungsbedürftig,False,True,False,False,Osloer Straße,U8,54,tram_bus,12.47,126000,1793,135738,1936,3.1
S000572,2020-06-04,Treptow,Treptow-Köpenick,medium,52.50089,13.47526,2_room,2,88.0,2,5,1887,altbau_pre_1949,B,vorderhaus,modernisiert,False,True,True,False,Grenzallee,U7,23,tram_bus,6.82,384000,4366,415112,4715,1.1
S000573,2020-09-12,Konradshöhe,Reinickendorf,medium,52.59718,13.23738,3_room,3,58.8,3,4,1888,altbau_pre_1949,B,gartenhaus,renovierungsbedürftig,False,True,False,False,Jakob-Kaiser-Platz,U7,37,tram_bus,13.07,130000,2211,140495,2388,1.1
S000574,2023-12-17,Neukölln (Ort),Neukölln,medium,52.4797,13.44242,1_room,1,43.8,2,5,1978,post_war_1949_1990,D,vorderhaus,renovierungsbedürftig,False,True,True,False,Ostbahnhof,Stadtbahn,17,tram_bus,5.98,143000,3267,154591,3528,4.1
S000575,2022-01-06,Staaken,Spandau,low,52.53842,13.12475,3_room,3,83.0,0,3,2012,new_post_2010,A_plus,seitenflügel,kernsaniert,True,False,True,True,Ruhleben,U2,28,tram_bus,17.29,284000,3415,306266,3688,1.8
S000576,2021-02-13,Wilmersdorf,Charlottenburg-Wilmersdorf,high,52.48836,13.30054,4_room,4,127.8,0,5,2007,modern_1990_2010,B,gartenhaus,kernsaniert,False,True,True,False,Hohenzollerndamm S,S Ringbahn,4,walk,6.08,848000,6639,916302,7170,1.1
S000577,2022-12-25,Rummelsburg,Lichtenberg,medium,52.52039,13.47354,3_room,3,94.0,0,12,1928,altbau_pre_1949,C,seitenflügel,modernisiert,False,True,True,False,Zehlendorf S,S1,73,tram_bus,6.5,363000,3865,392212,4174,3.4
S000578,2022-11-15,Wannsee,Steglitz-Zehlendorf,high,52.42324,13.15704,3_room,3,77.8,0,5,2012,new_post_2010,A_plus,vorderhaus,kernsaniert,True,False,True,False,Wannsee,S1,2,walk,18.18,845000,10854,912097,11723,3.4
S000579,2023-04-06,Tempelhof,Tempelhof-Schöneberg,medium,52.46691,13.36811,2_room,2,59.8,1,12,2003,modern_1990_2010,D,hinterhaus,saniert,True,False,True,True,Südkreuz,S Ringbahn,15,tram_bus,5.53,306000,5109,329949,5518,3.85
S000580,2026-01-24,Wedding,Mitte,medium,52.54162,13.36908,2_room,2,75.3,0,6,2023,new_post_2010,B,vorderhaus,modernisiert,False,False,True,False,Nikolassee,S1,74,tram_bus,2.87,459000,6092,495580,6579,3.1
S000581,2022-10-04,Mitte (Ort),Mitte,high,52.53177,13.40374,5_room_plus,5,183.9,2,5,1901,altbau_pre_1949,E,vorderhaus,saniert,True,True,True,False,Hackescher Markt,Stadtbahn,8,walk,2.46,1743000,9478,1882744,10236,3.4
S000582,2024-01-13,Charlottenburg,Charlottenburg-Wilmersdorf,high,52.51749,13.30943,3_room,3,102.2,5,6,1977,post_war_1949_1990,B,vorderhaus,kernsaniert,True,True,True,False,Bismarckstraße,U7,7,walk,4.62,784000,7667,846393,8280,3.85
S000583,2023-01-05,Tiergarten,Mitte,high,52.51527,13.33472,4_room,4,103.9,2,5,1904,altbau_pre_1949,F,hinterhaus,modernisiert,False,True,True,False,Bellevue,Stadtbahn,10,walk,2.91,815000,7847,880266,8475,3.85
S000584,2025-07-31,Hermsdorf,Reinickendorf,medium,52.6137,13.31769,1_room,1,34.6,5,5,2024,new_post_2010,A,seitenflügel,renoviert,True,True,True,False,Wittenbergplatz,U1,55,tram_bus,11.56,163000,4700,175785,5075,3.1
S000585,2020-07-24,Treptow,Treptow-Köpenick,medium,52.48948,13.46159,3_room,3,101.3,2,4,2013,new_post_2010,A_plus,vorderhaus,modernisiert,True,False,True,False,Treptower Park,S Ringbahn,9,walk,6.41,531000,5237,573199,5656,1.1
S000586,2023-03-18,Plänterwald,Treptow-Köpenick,medium,52.47718,13.477,3_room,3,102.3,2,5,1948,altbau_pre_1949,F,vorderhaus,modernisiert,True,True,True,False,Görlitzer Bahnhof,U1,18,tram_bus,8.01,496000,4851,536195,5239,3.85
S000587,2025-01-29,Zehlendorf,Steglitz-Zehlendorf,high,52.4279,13.25976,4_room,4,130.9,5,6,2004,modern_1990_2010,D,vorderhaus,renoviert,True,True,False,False,Zehlendorf S,S1,3,walk,12.67,965000,7374,1042665,7964,3.3
S000588,2023-04-05,Adlershof,Treptow-Köpenick,medium,52.43012,13.53593,2_room,2,69.9,1,3,1932,altbau_pre_1949,E,hinterhaus,renoviert,False,True,True,False,Sundgauer Straße,S1,78,tram_bus,14.38,240000,3425,258754,3699,3.85
S000589,2024-05-17,Steglitz,Steglitz-Zehlendorf,medium,52.4606,13.33751,2_room,2,57.1,2,5,2015,new_post_2010,C,gartenhaus,renoviert,True,True,True,False,Wilmersdorfer Straße,U7,30,tram_bus,6.77,289000,5068,312335,5473,3.85
S000590,2025-05-02,Hohenschönhausen,Lichtenberg,low,52.56712,13.50398,2_room,2,48.3,3,4,1954,post_war_1949_1990,B,gartenhaus,renovierungsbedürftig,False,True,False,True,Brandenburger Tor S,S1,46,tram_bus,10.24,79000,1644,85773,1776,3.3
S000591,2020-10-17,Siemensstadt,Spandau,low,52.53261,13.25989,2_room,2,60.2,7,8,1903,altbau_pre_1949,G,hinterhaus,modernisiert,False,False,True,False,Neukölln S,S Ringbahn,66,tram_bus,8.17,109000,1817,118221,1963,1.1
S000592,2022-09-12,Hellersdorf,Marzahn-Hellersdorf,low,52.53468,13.62292,3_room,3,87.2,0,3,1974,post_war_1949_1990,H,hinterhaus,kernsaniert,False,True,True,False,Voltastraße,U8,66,tram_bus,16.72,105000,1202,113184,1298,3.4
S000593,2023-09-03,Friedrichshagen,Treptow-Köpenick,medium,52.47327,13.62036,2_room,2,59.2,1,4,1956,post_war_1949_1990,G,vorderhaus,kernsaniert,False,True,True,False,Gneisenaustraße,U7,67,tram_bus,17.11,174000,2949,188395,3185,4.1
S000594,2022-12-27,Falkenberg,Lichtenberg,low,52.59194,13.53212,1_room,1,20.0,5,5,1999,modern_1990_2010,C,vorderhaus,kernsaniert,True,True,True,False,Osloer Straße,U8,49,tram_bus,13.41,72000,3613,78048,3902,3.4
S000595,2024-04-06,Wilmersdorf,Charlottenburg-Wilmersdorf,high,52.4865,13.32495,4_room,4,137.6,5,5,1956,post_war_1949_1990,C,vorderhaus,kernsaniert,True,True,False,True,Fehrbelliner Platz,U7,7,walk,4.87,1264000,9183,1364941,9918,3.85
S000596,2024-09-05,Malchow,Lichtenberg,low,52.57609,13.4835,1_room,1,36.0,2,3,1969,post_war_1949_1990,B,hinterhaus,kernsaniert,False,True,True,False,Frankfurter Allee,S Ringbahn,33,tram_bus,9.77,90000,2497,96973,2697,3.5
S000597,2023-08-24,Hellersdorf,Marzahn-Hellersdorf,low,52.53022,13.60029,2_room,2,62.6,1,5,1951,post_war_1949_1990,G,hinterhaus,kernsaniert,True,True,True,True,Richard-Wagner-Platz,U7,88,tram_bus,15.14,97000,1548,104642,1672,4.1
S000598,2021-01-12,Spandau (Ort),Spandau,low,52.54199,13.18817,2_room,2,54.6,1,12,1976,post_war_1949_1990,B,hinterhaus,saniert,True,True,True,False,Rohrdamm,U7,14,tram_bus,13.14,156000,2851,168249,3079,1.1
S000599,2023-11-12,Hermsdorf,Reinickendorf,medium,52.61567,13.29705,1_room,1,34.9,0,4,1914,altbau_pre_1949,H,vorderhaus,kernsaniert,False,False,True,False,Residenzstraße,U8,35,tram_bus,12.32,98000,2796,105459,3019,4.1
S000600,2024-05-29,Staaken,Spandau,low,52.53412,13.12463,1_room,1,28.6,4,4,1977,post_war_1949_1990,F,vorderhaus,modernisiert,False,True,True,False,Gesundbrunnen U,U8,75,tram_bus,17.24,46000,1619,49965,1748,3.85
S000601,2024-06-17,Staaken,Spandau,low,52.54008,13.14567,1_room,1,27.5,5,5,1957,post_war_1949_1990,D,vorderhaus,renovierungsbedürftig,False,False,True,True,Ruhleben,U2,34,tram_bus,15.92,44000,1589,47111,1716,3.85
S000602,2021-08-28,Frohnau,Reinickendorf,medium,52.62886,13.30549,3_room,3,77.6,0,4,1954,post_war_1949_1990,C,gartenhaus,renovierungsbedürftig,True,True,False,False,Fehrbelliner Platz,U7,65,tram_bus,13.43,174000,2243,187981,2422,1.1
S000603,2024-03-06,Köpenick (Ort),Treptow-Köpenick,medium,52.44765,13.56792,3_room,3,117.0,3,3,1956,post_war_1949_1990,F,hinterhaus,renovierungsbedürftig,False,True,True,False,Mohrenstraße,U2,60,tram_bus,14.97,180000,1541,194661,1664,3.85
S000604,2022-12-12,Lichtenrade,Tempelhof-Schöneberg,low,52.40478,13.4016,1_room,1,32.8,1,5,2014,new_post_2010,B,vorderhaus,modernisiert,False,True,False,False,Hohenzollerndamm S,S Ringbahn,54,tram_bus,12.51,147000,4503,159298,4863,3.4
S000605,2022-03-07,Adlershof,Treptow-Köpenick,medium,52.44255,13.52944,3_room,3,94.0,1,5,2003,modern_1990_2010,C,gartenhaus,kernsaniert,True,True,False,True,Britz-Süd,U7,30,tram_bus,13.15,482000,5124,520063,5533,1.8
S000606,2024-04-13,Gatow,Spandau,medium,52.48341,13.18165,2_room,2,43.1,3,3,2001,modern_1990_2010,C,vorderhaus,kernsaniert,True,True,True,False,Eisenacher Straße,U7,55,tram_bus,13.77,185000,4288,199383,4631,3.85
S000607,2025-04-05,Malchow,Lichtenberg,low,52.57075,13.4831,2_room,2,45.8,3,5,1970,post_war_1949_1990,E,hinterhaus,renovierungsbedürftig,False,True,True,True,Voltastraße,U8,36,tram_bus,9.35,85000,1863,92114,2012,3.3
S000608,2021-08-11,Lankwitz,Steglitz-Zehlendorf,medium,52.4342,13.34276,3_room,3,62.6,3,4,1973,post_war_1949_1990,F,seitenflügel,modernisiert,False,True,True,False,Ostkreuz,S Ringbahn,47,tram_bus,9.43,156000,2499,168852,2699,1.1
S000609,2025-07-13,Gropiusstadt,Neukölln,low,52.4279,13.47,3_room,3,101.4,2,4,2015,new_post_2010,D,hinterhaus,saniert,True,False,True,False,Lipschitzallee,U7,3,walk,11.65,352000,3466,379713,3743,3.1
S000610,2025-10-03,Märkisches Viertel,Reinickendorf,low,52.60247,13.35562,2_room,2,63.3,2,5,1956,post_war_1949_1990,D,vorderhaus,kernsaniert,False,True,True,False,Pankow U2,U2,26,tram_bus,9.7,215000,3399,232373,3671,3.1
S000611,2025-08-25,Friedrichshain,Friedrichshain-Kreuzberg,high,52.51346,13.45025,3_room,3,73.8,4,6,2006,modern_1990_2010,G,seitenflügel,modernisiert,True,False,True,True,Brandenburger Tor S,S1,26,tram_bus,4.92,479000,6490,517169,7009,3.1
S000612,2025-06-22,Halensee,Charlottenburg-Wilmersdorf,high,52.48934,13.30628,4_room,4,117.9,1,5,1921,altbau_pre_1949,G,gartenhaus,kernsaniert,True,True,True,True,Wilmersdorfer Straße,U7,8,tram_bus,5.69,800000,6783,864028,7326,3.3
S000613,2021-11-07,Tegel,Reinickendorf,medium,52.57623,13.2942,3_room,3,94.9,0,5,1999,modern_1990_2010,A,vorderhaus,modernisiert,True,False,False,False,Jungfernheide S,S Ringbahn,26,tram_bus,8.73,298000,3139,321794,3390,1.1
S000614,2024-08-22,Wannsee,Steglitz-Zehlendorf,high,52.41693,13.17325,3_room,3,72.3,4,4,2002,modern_1990_2010,C,seitenflügel,kernsaniert,True,False,True,True,Wannsee,S1,2,walk,17.72,656000,9072,708756,9798,3.5
S000615,2023-06-25,Alt-Treptow,Treptow-Köpenick,medium,52.49793,13.45309,3_room,3,76.9,7,8,1966,post_war_1949_1990,C,seitenflügel,saniert,True,False,True,False,Schlesisches Tor,U1,13,tram_bus,5.5,326000,4237,351859,4576,3.85
S000616,2024-03-11,Grunewald,Charlottenburg-Wilmersdorf,high,52.48854,13.25345,4_room,4,136.3,6,6,1999,modern_1990_2010,A,hinterhaus,kernsaniert,True,True,True,False,Charlottenburg S,Stadtbahn,22,tram_bus,8.96,1343000,9856,1450702,10645,3.85
S000617,2020-03-04,Falkenhagener Feld,Spandau,low,52.55756,13.19769,3_room,3,79.8,0,5,1999,modern_1990_2010,C,vorderhaus,modernisiert,True,False,True,False,Rohrdamm,U7,23,tram_bus,13.01,174000,2185,188290,2359,1.1
S000618,2023-11-03,Konradshöhe,Reinickendorf,medium,52.60602,13.21452,3_room,3,59.9,1,8,1953,post_war_1949_1990,D,vorderhaus,kernsaniert,False,True,True,False,Jakob-Kaiser-Platz,U7,37,tram_bus,14.87,198000,3307,213921,3572,4.1
S000619,2023-01-06,Charlottenburg,Charlottenburg-Wilmersdorf,high,52.51747,13.29205,4_room,4,106.0,4,5,1922,altbau_pre_1949,E,gartenhaus,kernsaniert,False,True,True,True,Bismarckstraße,U7,8,walk,5.8,746000,7035,805732,7598,3.85
S000620,2022-05-04,Borsigwalde,Reinickendorf,low,52.59151,13.29047,1_room,1,40.8,7,12,2010,new_post_2010,A,seitenflügel,renoviert,True,True,True,True,Wittenau U,U8,11,tram_bus,10.23,156000,3812,168136,4117,1.8
S000621,2021-11-27,Malchow,Lichtenberg,low,52.57276,13.48042,3_room,3,73.5,2,3,1979,post_war_1949_1990,D,vorderhaus,kernsaniert,False,True,True,False,Frankfurter Allee,S Ringbahn,31,tram_bus,9.36,179000,2435,193371,2629,1.1
S000622,2025-11-24,Siemensstadt,Spandau,low,52.52739,13.25795,3_room,3,86.8,2,5,1974,post_war_1949_1990,C,vorderhaus,renovierungsbedürftig,True,False,False,False,Altstadt Spandau,U7,17,tram_bus,8.2,221000,2543,238418,2746,3.1
S000623,2024-06-21,Karlshorst,Lichtenberg,medium,52.49139,13.53326,1_room,1,37.4,1,5,1967,post_war_1949_1990,E,hinterhaus,kernsaniert,True,True,True,False,Ostkreuz,S Ringbahn,26,tram_bus,10.89,100000,2678,108177,2893,3.85
S000624,2022-07-17,Britz,Neukölln,low,52.4392,13.46334,2_room,2,66.1,2,3,1980,post_war_1949_1990,E,vorderhaus,kernsaniert,False,True,False,False,Parchimer Allee,U7,5,walk,10.35,197000,2983,212864,3222,3.4
S000625,2020-09-01,Lübars,Reinickendorf,medium,52.61644,13.36048,4_room,4,119.3,3,8,1941,altbau_pre_1949,F,hinterhaus,modernisiert,True,True,True,False,Ostbahnhof,Stadtbahn,53,tram_bus,11.2,315000,2639,339978,2850,1.1
S000626,2022-10-25,Britz,Neukölln,low,52.45957,13.45203,1_room,1,37.6,0,5,1964,post_war_1949_1990,D,vorderhaus,renovierungsbedürftig,True,False,False,False,Parchimer Allee,U7,4,walk,8.07,93000,2473,100312,2671,3.4
S000627,2026-02-06,Charlottenburg-Nord,Charlottenburg-Wilmersdorf,medium,52.5325,13.27434,2_room,2,30.7,0,8,1880,altbau_pre_1949,G,hinterhaus,modernisiert,False,True,True,False,Jungfernheide U,U7,5,walk,7.22,140000,4569,151256,4934,3.1
S000628,2020-08-23,Baumschulenweg,Treptow-Köpenick,medium,52.47031,13.49317,2_room,2,83.8,3,5,2011,new_post_2010,D,vorderhaus,modernisiert,False,False,False,False,Grenzallee,U7,14,tram_bus,9.34,356000,4244,384247,4583,1.1
S000629,2022-04-20,Rummelsburg,Lichtenberg,medium,52.5016,13.4888,3_room,3,97.0,1,12,1987,post_war_1949_1990,E,gartenhaus,saniert,True,False,True,False,Ostbahnhof,Stadtbahn,22,tram_bus,7.69,376000,3878,406281,4188,1.8
S000630,2020-02-16,Hellersdorf,Marzahn-Hellersdorf,low,52.53527,13.59376,3_room,3,93.4,3,5,1966,post_war_1949_1990,E,vorderhaus,modernisiert,False,True,True,True,Zoologischer Garten,U2,78,tram_bus,14.77,117000,1253,126362,1353,1.1
S000631,2026-04-27,Zehlendorf,Steglitz-Zehlendorf,high,52.43298,13.25463,2_room,2,58.4,5,6,1978,post_war_1949_1990,D,hinterhaus,kernsaniert,True,False,True,False,Zehlendorf S,S1,2,walk,12.46,317000,5425,342251,5859,3.1
S000632,2022-02-15,Borsigwalde,Reinickendorf,low,52.58669,13.29961,4_room,4,107.6,0,5,2019,new_post_2010,C,seitenflügel,saniert,False,True,True,False,Wittenau U,U8,14,tram_bus,9.44,450000,4181,485681,4515,1.8
S000633,2026-02-08,Karlshorst,Lichtenberg,medium,52.48596,13.52694,3_room,3,99.7,3,6,1990,modern_1990_2010,C,gartenhaus,modernisiert,True,False,True,False,Wutzkyallee,U7,34,tram_bus,10.65,452000,4537,488663,4900,3.1
S000634,2023-01-07,Gatow,Spandau,medium,52.47871,13.17272,2_room,2,29.6,4,4,1971,post_war_1949_1990,G,vorderhaus,modernisiert,True,True,True,False,Wannsee,S1,35,tram_bus,14.49,78000,2627,83845,2837,3.85
S000635,2021-08-15,Friedrichshain,Friedrichshain-Kreuzberg,high,52.52885,13.4752,5_room_plus,5,144.3,1,5,1919,altbau_pre_1949,E,vorderhaus,modernisiert,False,True,True,False,Jannowitzbrücke,Stadtbahn,14,tram_bus,6.74,878000,6085,948180,6572,1.1
S000636,2022-09-08,Rudow,Neukölln,low,52.41147,13.48076,1_room,1,36.9,1,4,1993,modern_1990_2010,D,vorderhaus,renovierungsbedürftig,True,False,True,False,Rudow,U7,3,walk,13.59,84000,2283,91014,2465,3.4
S000637,2024-04-16,Lübars,Reinickendorf,medium,52.60984,13.36003,2_room,2,67.9,2,8,1951,post_war_1949_1990,C,vorderhaus,kernsaniert,True,False,True,False,Karl-Bonhoeffer-Nervenklinik,U8,18,tram_bus,10.47,341000,5025,368311,5427,3.85
S000638,2020-08-06,Zehlendorf,Steglitz-Zehlendorf,high,52.4413,13.2469,3_room,3,64.2,2,5,1954,post_war_1949_1990,C,vorderhaus,modernisiert,False,False,True,False,Zehlendorf S,S1,3,walk,12.17,225000,3497,242481,3777,1.1
S000639,2021-05-29,Mitte (Ort),Mitte,high,52.51717,13.42056,1_room,1,30.8,1,4,1899,altbau_pre_1949,H,hinterhaus,kernsaniert,False,False,False,False,Spittelmarkt,U2,14,walk,2.9,172000,5582,185682,6029,1.1
S000640,2024-07-31,Falkenberg,Lichtenberg,low,52.58544,13.53713,2_room,2,39.5,0,3,1970,post_war_1949_1990,C,vorderhaus,saniert,False,False,True,True,Hausvogteiplatz,U2,58,tram_bus,13.24,90000,2288,97551,2471,3.5
S000641,2021-03-11,Alt-Treptow,Treptow-Köpenick,medium,52.49776,13.43791,3_room,3,85.0,7,12,1982,post_war_1949_1990,A,hinterhaus,renovierungsbedürftig,False,True,True,False,Heinrich-Heine-Straße,U8,20,tram_bus,4.57,230000,2705,248326,2921,1.1
S000642,2021-04-28,Steglitz,Steglitz-Zehlendorf,medium,52.4594,13.33934,3_room,3,89.4,3,3,1958,post_war_1949_1990,C,vorderhaus,kernsaniert,False,True,True,False,Schöneberg S,S Ringbahn,19,tram_bus,6.84,347000,3877,374284,4187,1.1
S000643,2024-02-05,Britz,Neukölln,low,52.44825,13.44639,3_room,3,79.8,2,4,1891,altbau_pre_1949,G,vorderhaus,renovierungsbedürftig,False,True,True,True,Rosenthaler Platz,U8,47,tram_bus,8.88,201000,2514,216696,2715,3.85
S000644,2025-03-12,Wilmersdorf,Charlottenburg-Wilmersdorf,high,52.49676,13.33286,2_room,2,73.6,3,4,1905,altbau_pre_1949,F,vorderhaus,kernsaniert,False,True,True,True,Fehrbelliner Platz,U7,9,walk,3.73,555000,7541,599347,8144,3.3
S000645,2024-07-16,Grünau,Treptow-Köpenick,medium,52.41417,13.57722,3_room,3,116.1,1,3,1948,altbau_pre_1949,G,hinterhaus,renovierungsbedürftig,False,True,False,False,Wittenbergplatz,U1,80,tram_bus,17.65,221000,1905,238811,2057,3.5
S000646,2025-10-13,Spandau (Ort),Spandau,low,52.54986,13.22036,2_room,2,82.1,4,5,1943,altbau_pre_1949,F,hinterhaus,saniert,True,True,True,True,Rathaus Spandau,U7,8,walk,11.28,313000,3819,338426,4124,3.1
S000647,2025-07-23,Falkenberg,Lichtenberg,low,52.58185,13.53123,2_room,2,63.2,1,3,1954,post_war_1949_1990,F,vorderhaus,saniert,False,True,True,False,Südstern,U7,65,tram_bus,12.68,142000,2246,153438,2426,3.1
S000648,2021-06-19,Halensee,Charlottenburg-Wilmersdorf,high,52.49047,13.30182,2_room,2,74.1,2,6,1926,altbau_pre_1949,H,vorderhaus,kernsaniert,False,True,True,False,Halensee S,S Ringbahn,2,walk,5.88,585000,7902,632038,8534,1.1
